id,title,url,instructor,image_url,price,rating
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",https://www.udemy.com/course/angular-reactjs-vuejs-quickstart-comparison/,Maximilian Schwarzmüller and Academind by Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/1208638_2604.jpg,455 INR,4.7161465
426570,Learn Python: Python for Beginners,https://www.udemy.com/course/learn-python/,Abrar Hussain,https://img-b.udemycdn.com/course/125_H/426570_1b91_3.jpg?secure=96PQ_Of9-ipiDckM6d2daA%3D%3D%2C1636866509,455 INR,4.336518
802790,Selenium WebDriver with Java | Project Implement + Framework,https://www.udemy.com/course/selenium-with-java/,T World,https://img-c.udemycdn.com/course/125_H/802790_62aa_4.jpg,455 INR,4.511952
1002676,The Full Stack Web Development,https://www.udemy.com/course/the-full-stack-web-development/,Eduonix Learning Solutions and Eduonix-Tech . and Samy Eduonix,https://img-b.udemycdn.com/course/125_H/1002676_3c6e_2.jpg?secure=iiAKEB99r3WcIt2l4YKvEg%3D%3D%2C1636862482,455 INR,4.391153
1478856,HTML & CSS Tutorial and Projects Course,https://www.udemy.com/course/in-depth-html-css-course-build-responsive-websites/,John Smilga,https://img-b.udemycdn.com/course/125_H/1478856_fbef_3.jpg?secure=OLmYb4Nds5BnR1RSocisnw%3D%3D%2C1636837176,455 INR,4.7808437
512470,C Programming Step by Step - Complete Tutorial For Beginners,https://www.udemy.com/course/c-for-technical-interview/,Shibaji Paul,https://img-c.udemycdn.com/course/125_H/512470_7b67_3.jpg,455 INR,4.3550277
1309852,Spring & Spring Boot Interview Guide,https://www.udemy.com/course/spring-interview-questions-and-answers/,in28Minutes Official,https://img-c.udemycdn.com/course/125_H/1309852_de3f_4.jpg,455 INR,4.650745
772462,Modern Deep Learning in Python,https://www.udemy.com/course/data-science-deep-learning-in-theano-tensorflow/,Lazy Programmer Inc.,https://img-b.udemycdn.com/course/125_H/772462_d385.jpg?secure=NP2uuue-vdkjglLEBcrsMA%3D%3D%2C1636866850,455 INR,4.615971
1211566,R Programming For Absolute Beginners,https://www.udemy.com/course/r-programming-course-for-absolute-beginners/,Bogdan Anastasiei,https://img-c.udemycdn.com/course/125_H/1211566_6d6a_3.jpg,455 INR,4.6390696
1955654,Machine Learning with Javascript,https://www.udemy.com/course/machine-learning-with-javascript/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/1955654_2ed0.jpg,455 INR,4.655012
257414,R Level 1 - Data Analytics with R,https://www.udemy.com/course/r-level1/,R-Tutorials Training,https://img-b.udemycdn.com/course/125_H/257414_dc4d_2.jpg?secure=9IwA8awWvHyFteWTR0vADg%3D%3D%2C1636863029,455 INR,4.387607
479440,Standard 9.1- Part 2 Certified Enterprise Architect Course,https://www.udemy.com/course/togaf-part2/,Scott Duffy  • 600.000+ Students and Software Architect.ca,https://img-c.udemycdn.com/course/125_H/479440_037a_5.jpg,455 INR,4.3731275
1508458,"SQL Bootcamp with MySQL, PHP & Python : 5 Courses in 1",https://www.udemy.com/course/complete-sql-bootcamp-with-mysql-php-python/,Creative Online School,https://img-c.udemycdn.com/course/125_H/1508458_5030.jpg,455 INR,4.263678
1311178,Agile Business Analysis: Getting / Writing Lean Requirements,https://www.udemy.com/course/getting-and-writing-it-requirements-in-a-lean-agile-world/,Tom and Angela Hathaway,https://img-b.udemycdn.com/course/125_H/1311178_7080_4.jpg?secure=VMrZBp2kDO5A73WF7UeTeA%3D%3D%2C1636845784,455 INR,4.4882264
1121254,Docker for Java Developers,https://www.udemy.com/course/docker-for-java-developers/,John Thompson,https://img-c.udemycdn.com/course/125_H/1121254_5463_3.jpg,455 INR,4.4435534
3350536,SQL and PostgreSQL: The Complete Developer's Guide,https://www.udemy.com/course/sql-and-postgresql/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/3350536_a1af.jpg,455 INR,4.794019
328476,Complete ASP NET MVC Web Development - Newbie to Ninja!,https://www.udemy.com/course/better-web-development-pro-techniques-for-success/,Brett Hargreaves,https://img-c.udemycdn.com/course/125_H/328476_3125_4.jpg,455 INR,4.1275997
999200,Introduction to TypeScript Development,https://www.udemy.com/course/introduction-typescript-development/,Jordan Hudgens,https://img-c.udemycdn.com/course/125_H/999200_ae6d_4.jpg,455 INR,4.458603
2677498,The Complete Git Guide: Understand and master Git and GitHub,https://www.udemy.com/course/git-and-github-complete-guide/,"Bogdan Stashchuk | Software Engineer, MBA, PhD, CCIE",https://img-c.udemycdn.com/course/125_H/2677498_6edb_17.jpg,455 INR,4.6975465
775550,Learn To Code By Making a 2D Platformer in Unity,https://www.udemy.com/course/unity2dplatformer/,James Doyle,https://img-b.udemycdn.com/course/125_H/775550_453b_3.jpg?secure=ceCjjQ70VAILzt7GzsABdg%3D%3D%2C1636838381,455 INR,4.6037297
1426718,Complete Responsive Web Development: 4 courses in 1,https://www.udemy.com/course/responsive-web-development/,Creative Online School,https://img-c.udemycdn.com/course/125_H/1426718_abb7_2.jpg,455 INR,4.414457
1180626,HP UFT - Basic to Intermediate,https://www.udemy.com/course/hp-uft-qtp-latest-version/,Pavan Lalwani,https://img-b.udemycdn.com/course/125_H/1180626_27a8_12.jpg?secure=aql-FQABQ8sAu1k6WOQQzw%3D%3D%2C1636855480,455 INR,4.5192814
811238,Software Testing: Learn Software Testing And Get A Tech Job,https://www.udemy.com/course/get-a-job-in-technology-without-experience/,Waqas Mazhar,https://img-c.udemycdn.com/course/125_H/811238_446e_3.jpg,455 INR,4.5781627
1110366,Scrapy: Powerful Web Scraping & Crawling with Python,https://www.udemy.com/course/scrapy-tutorial-web-scraping-with-python/,GoTrained Academy and Lazar Telebak,https://img-c.udemycdn.com/course/125_H/1110366_8a46.jpg,455 INR,4.520314
1480202,RESTful API with ASP.NET Core Web API - Create and Consume,https://www.udemy.com/course/quick-introduction-to-aspnet-mvc-core-20/,Bhrugen Patel,https://img-c.udemycdn.com/course/125_H/1480202_717c_6.jpg,455 INR,4.572733
1686788,"Python Programming Bible | Networking, GUI, Email, XML, CGI",https://www.udemy.com/course/pythonv3/,Frahaan Hussain,https://img-c.udemycdn.com/course/125_H/1686788_17d7_4.jpg,455 INR,3.8102653
3604434,Microfrontends with React: A Complete Developer's Guide,https://www.udemy.com/course/microfrontend-course/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/3604434_7884_3.jpg,455 INR,4.706734
1565240,Build Reactive MicroServices using Spring WebFlux/SpringBoot,https://www.udemy.com/course/build-reactive-restful-apis-using-spring-boot-webflux/,Pragmatic Code School,https://img-b.udemycdn.com/course/125_H/1565240_7548_2.jpg?secure=XXW9KhNcqGIfWWWGOFuifg%3D%3D%2C1636864922,455 INR,4.5320344
3663284,Python 3 Master Course for 2021,https://www.udemy.com/course/python-3-master-course-for-2021/,Learn Tech Plus,https://img-b.udemycdn.com/course/125_H/3663284_7214.jpg?secure=ZPQsBA-b_hW_j9v6vOyk5A%3D%3D%2C1636832163,455 INR,4.0607142
733542,Making Sense of User Stories,https://www.udemy.com/course/making-sense-of-user-stories/,Luminescence Training,https://img-c.udemycdn.com/course/125_H/733542_70f6_4.jpg,455 INR,4.267105
1693472,SwiftUI Masterclass 2022 - iOS 15 App Development & Swift 5,https://www.udemy.com/course/swiftui-masterclass-course-ios-development-with-swift/,Robert Petras • 13 700+ Students • SwiftUI Masterclass,https://img-c.udemycdn.com/course/125_H/1693472_e1d5_13.jpg,455 INR,4.5903387
709804,Complete Guide to Build IOT Things from Scratch to Market,https://www.udemy.com/course/complete-guide-to-build-iot-things-from-scratch-to-market/,Junaid Ahmed,https://img-b.udemycdn.com/course/125_H/709804_c5cd_5.jpg?secure=lH_BuOx-s6MQOctn9pE93Q%3D%3D%2C1636847351,455 INR,4.0514703
2337802,Learn JavaScript - For Beginners,https://www.udemy.com/course/learn-javascript-for-beginners-v/,YouAccel Training,https://img-c.udemycdn.com/course/125_H/2337802_1793_3.jpg,455 INR,4.2318406
64605,1 Hour CSS,https://www.udemy.com/course/1-hour-css/,John Bura,https://img-c.udemycdn.com/course/125_H/64605_e18f_4.jpg,455 INR,4.3408794
2544521,Microsoft Powerapps Essential Training 2021,https://www.udemy.com/course/learn-microsoft-powerapps-from-scratch/,Business World and Shaher Yar Hamid,https://img-c.udemycdn.com/course/125_H/2544521_6216_5.jpg,455 INR,4.1773796
1093774,Develop Minecraft Plugins (Java),https://www.udemy.com/course/develop-minecraft-plugins-java-programming/,Stephen King,https://img-c.udemycdn.com/course/125_H/1093774_a6f1_4.jpg,455 INR,4.659855
1633166,Complete Angular 11 - Ultimate Guide - with Real World App,https://www.udemy.com/course/complete-angular-indepth-easy/,Web University by Harsha Vardhan,https://img-c.udemycdn.com/course/125_H/1633166_55be.jpg,455 INR,4.495734
3236235,Devops Fundamentals - CI/CD with AWS +Docker+Ansible+Jenkins,https://www.udemy.com/course/devops-fundamentals-aws/,Rahul Shetty,https://img-c.udemycdn.com/course/125_H/3236235_7888.jpg,455 INR,4.447138
1301088,Java Streams API Developer Guide,https://www.udemy.com/course/java-streams/,Nelson Jamal,https://img-c.udemycdn.com/course/125_H/1301088_22ca_2.jpg,468 INR,4.3780007
1713468,Python 3 Programming for Beginners,https://www.udemy.com/course/python-tutorial-for-beginners/,in28Minutes Official,https://img-c.udemycdn.com/course/125_H/1713468_3ee3_5.jpg,455 INR,4.4833927
2411016,"JavaScript, Bootstrap, & PHP - Certification for Beginners",https://www.udemy.com/course/javascript-bootstrap-php-certification-for-beginners/,YouAccel Training,https://img-c.udemycdn.com/course/125_H/2411016_ad7f_3.jpg,455 INR,4.273841
1856076,The Complete Pandas Bootcamp 2022: Data Science with Python,https://www.udemy.com/course/the-pandas-bootcamp/,Alexander Hagmann,https://img-c.udemycdn.com/course/125_H/1856076_1957_9.jpg,455 INR,4.6927695
1333372,An Introduction to Machine Learning for Data Engineers,https://www.udemy.com/course/an-introduction-to-machine-learning-for-data-engineers/,Mike West,https://img-c.udemycdn.com/course/125_H/1333372_08d9_3.jpg,455 INR,4.344056
1176574,Advanced C Programming: Pointers,https://www.udemy.com/course/advanced-c-programming-pointers/,Huw Collingbourne,https://img-b.udemycdn.com/course/125_H/1176574_09de.jpg?secure=cIKgcwa5ebjDQsnNSbtgJg%3D%3D%2C1636865947,455 INR,4.6720934
452208,JSF 2.2 - Java Server Faces for Beginners - Build a DB App,https://www.udemy.com/course/jsf-tutorial/,Chad Darby,https://img-b.udemycdn.com/course/125_H/452208_c4c6_3.jpg?secure=INq8Y0_I4WGlr0EaSF5TeQ%3D%3D%2C1636861571,455 INR,4.5937476
1605992,Vue JS Essentials with Vuex and Vue Router,https://www.udemy.com/course/vue-js-course/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/1605992_39af_2.jpg,455 INR,4.5058255
909244,Docker for Developers and DevOps,https://www.udemy.com/course/docker-for-developers/,Luke Angel,https://img-c.udemycdn.com/course/125_H/909244_a863_8.jpg,455 INR,4.1321874
944366,Learn Parallel Programming with C# and .NET,https://www.udemy.com/course/parallel-dotnet/,Dmitri Nesteruk,https://img-c.udemycdn.com/course/125_H/944366_26e5_10.jpg,455 INR,4.6444144
2722880,Introduction to Database Engineering,https://www.udemy.com/course/database-engines-crash-course/,Hussein Nasser,https://img-c.udemycdn.com/course/125_H/2722880_af31_6.jpg,455 INR,4.718998
380582,Learn OAuth 2.0 - Get started as an API Security Expert,https://www.udemy.com/course/learn-oauth-2/,Matthias Biehl,https://img-c.udemycdn.com/course/125_H/380582_0396_6.jpg,455 INR,4.578501
1632804,Flutter - Beginners Course,https://www.udemy.com/course/flutters-beginners-course/,Bryan Cairns,https://img-c.udemycdn.com/course/125_H/1632804_aa69_4.jpg,455 INR,4.3520904
673222,Learn Socket Programming in C from Scratch,https://www.udemy.com/course/learn-socket-programming-in-c-from-scratch/,Eduonix Learning Solutions and Eduonix-Tech . and Eduonix Support,https://img-c.udemycdn.com/course/125_H/673222_7e6d_3.jpg,455 INR,3.8168664
1034284,Practice Python with 100 Python Exercises,https://www.udemy.com/course/python-video-workbook/,Ardit Sulce,https://img-b.udemycdn.com/course/125_H/1034284_4cad_5.jpg?secure=BuZ0uLfWw-rIaz8miwZXzA%3D%3D%2C1636834522,455 INR,4.4107223
570674,Core java for Automation Testers- Coding made Easy,https://www.udemy.com/course/core-java-tutorials/,Rahul Shetty,https://img-b.udemycdn.com/course/125_H/570674_9b69_2.jpg?secure=H-o3d107unTIVEMEO928jA%3D%3D%2C1636851543,455 INR,4.527279
2120618,Master ASP.NET MVC Core 3.1,https://www.udemy.com/course/master-aspnet-core-mvc/,Bhrugen Patel,https://img-c.udemycdn.com/course/125_H/2120618_cfe6_2.jpg,455 INR,4.535985
3119378,Top 150+ QA Automation Interview Questions & Resume Tips,https://www.udemy.com/course/qa-automation-interview-questions/,Rahul Shetty,https://img-c.udemycdn.com/course/125_H/3119378_03f3_3.jpg,455 INR,4.5664935
700300,Learn C# By Building Applications,https://www.udemy.com/course/learn-csharp-by-building-applications/,Avetis Ghukasyan,https://img-c.udemycdn.com/course/125_H/700300_7d6b_4.jpg,455 INR,4.664124
11475,"Become a Certified HTML, CSS, JavaScript Web Developer",https://www.udemy.com/course/become-a-certified-web-developer/,Framework Tech Media and Mark Lassoff,https://img-b.udemycdn.com/course/125_H/11475_9dac_14.jpg?secure=OxMAwR9NuM0Llasl27lGIg%3D%3D%2C1636857381,455 INR,4.385725
1141698,Apache Kafka Series - Confluent Schema Registry & REST Proxy,https://www.udemy.com/course/confluent-schema-registry/,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer and Conduktor Inc",https://img-b.udemycdn.com/course/125_H/1141698_1ed1_6.jpg?secure=uNhuzq5nwgM5VWjqhc1Buw%3D%3D%2C1636831656,455 INR,4.556354
914446,Docker and Containers: The Essentials,https://www.udemy.com/course/docker-and-containers-the-essentials/,Luke Angel,https://img-b.udemycdn.com/course/125_H/914446_9c93.jpg?secure=qBKF4x0Kt14IkFzLO4B_eQ%3D%3D%2C1636863853,455 INR,4.3125086
1165096,Vue JS 2.0 - Mastering Web Apps,https://www.udemy.com/course/vue-web-apps/,David Joseph Katz,https://img-c.udemycdn.com/course/125_H/1165096_e5af_3.jpg,455 INR,4.5173616
1281492,Deep Learning: GANs and Variational Autoencoders,https://www.udemy.com/course/deep-learning-gans-and-variational-autoencoders/,Lazy Programmer Team and Lazy Programmer Inc.,https://img-c.udemycdn.com/course/125_H/1281492_28d8_3.jpg,1920 INR,4.3789377
944014,Data Science: Supervised Machine Learning in Python,https://www.udemy.com/course/data-science-supervised-machine-learning-in-python/,Lazy Programmer Team and Lazy Programmer Inc.,https://img-c.udemycdn.com/course/125_H/944014_b9e0.jpg,1920 INR,4.762765
1171966,The Complete PHP MYSQL Professional Course with 5 Projects,https://www.udemy.com/course/the-complete-php-mysql-professional-course/,Jazeb Akram,https://img-c.udemycdn.com/course/125_H/1171966_8af1_6.jpg,656 INR,4.514343
2360566,Svelte.js - The Complete Guide (incl. Sapper.js),https://www.udemy.com/course/sveltejs-the-complete-guide/,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,https://img-b.udemycdn.com/course/125_H/2360566_d008.jpg?secure=wIO4XgIro7pzNsS3T5iBug%3D%3D%2C1636832393,455 INR,4.714298
1712214,The Complete HTML5 Course: From Beginning to Expert,https://www.udemy.com/course/interactive-html-course/,Creative Online School,https://img-c.udemycdn.com/course/125_H/1712214_69ed_2.jpg,455 INR,4.296836
1879510,Machine Learning Practical: 6 Real-World Applications,https://www.udemy.com/course/machine-learning-practical/,"Dr. Ryan Ahmed, Ph.D., MBA and Ligency | Team and Rony Sulca",https://img-c.udemycdn.com/course/125_H/1879510_a10e_5.jpg,455 INR,4.4719744
2851942,Complete SQL and Databases Bootcamp: Zero to Mastery [2022],https://www.udemy.com/course/complete-sql-databases-bootcamp-zero-to-mastery/,Andrei Neagoie and Mo Binni and Zero To Mastery,https://img-b.udemycdn.com/course/125_H/2851942_0cb0_3.jpg?secure=Pz1cVIOcRsYrBWO5Ntfrbw%3D%3D%2C1636829810,455 INR,4.623835
690058,Introduction to Time Series Analysis and Forecasting in R,https://www.udemy.com/course/time-series-analysis-and-forecasting-in-r/,R-Tutorials Training,https://img-c.udemycdn.com/course/125_H/690058_0f21_2.jpg,455 INR,4.365973
1447810,Data Structures and Algorithms Bootcamp,https://www.udemy.com/course/data-structures-and-algorithms-bootcamp/,Jonathan Rasmusson,https://img-c.udemycdn.com/course/125_H/1447810_0601_5.jpg,455 INR,4.5467367
310880,Getting Started With Apache Cassandra ,https://www.udemy.com/course/apache-cassandra/,Infinite Skills,https://img-c.udemycdn.com/course/125_H/310880_fbe7_5.jpg,455 INR,4.2541347
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,https://www.udemy.com/course/php-mvc-from-scratch/,Dave Hollingworth,https://img-c.udemycdn.com/course/125_H/424864_ab6e_3.jpg,455 INR,4.50977
1388972,Careers in Data Science A-Z™,https://www.udemy.com/course/careers-in-data-science-a-ztm/,Kirill Eremenko and Hadelin de Ponteves and Ligency | Team,https://img-c.udemycdn.com/course/125_H/1388972_4308_3.jpg,455 INR,4.458503
2128762,Python Mega Course : Go Beginner to Expert in Python3,https://www.udemy.com/course/complete-python-bootcamp-expert-course/,Funky Programmer,https://img-c.udemycdn.com/course/125_H/2128762_1ea7_2.jpg,455 INR,4.069192
1059314,Data Visualization with Python for Beginners,https://www.udemy.com/course/making-graphs-in-python-using-matplotlib-for-beginners/,Maximilian Schallwig,https://img-c.udemycdn.com/course/125_H/1059314_a7c7_2.jpg,455 INR,4.3962464
3184584,Apache Spark 3 - Spark Programming in Python for Beginners,https://www.udemy.com/course/apache-spark-programming-in-python-for-beginners/,Prashant Kumar Pandey and Learning Journal,https://img-c.udemycdn.com/course/125_H/3184584_68b5.jpg,455 INR,4.56059
94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/course/learn-php-fundamentals-from-scratch/,Eduonix Learning Solutions and Eduonix-Tech .,https://img-c.udemycdn.com/course/125_H/94432_d014_7.jpg,455 INR,4.1507707
1368384,Learn SQL Using PostgreSQL: From Zero to Hero,https://www.udemy.com/course/postgresql-from-zero-to-hero/,Will Bunker,https://img-b.udemycdn.com/course/125_H/1368384_73ad.jpg?secure=c8wQ6JJkswWFIcfaEb-6-g%3D%3D%2C1636858155,455 INR,4.663192
2593518,Django & Python: complete BUNDLE + Django real project 2020,https://www.udemy.com/course/python-django-tkinter-complete-bundle-advance/,Arash Shahvar,https://img-c.udemycdn.com/course/125_H/2593518_856b.jpg,455 INR,4.739096
705934,Android N: From Beginner to Paid Professional,https://www.udemy.com/course/learn-android/,Mark Wahlbeck and Devslopes by Mark Wahlbeck,https://img-c.udemycdn.com/course/125_H/705934_83b6.jpg,455 INR,4.314779
1668266,Google Apps Script Complete Course Beginner to Advanced,https://www.udemy.com/course/apps-script-course/,Laurence Svekis,https://img-b.udemycdn.com/course/125_H/1668266_f9f3_4.jpg?secure=Q2GJhs2bMETy_shEQfLkTw%3D%3D%2C1636866443,455 INR,4.5923233
1304050,Feature Engineering for Machine Learning,https://www.udemy.com/course/feature-engineering-for-machine-learning/,Soledad Galli,https://img-c.udemycdn.com/course/125_H/1304050_ee0f_8.jpg,455 INR,4.7501364
514304,The Ultimate Oracle SQL Course: SQL Made Practical,https://www.udemy.com/course/oracle-sql-from-scratch/,Carlos from Standout-Dev Academy,https://img-c.udemycdn.com/course/125_H/514304_7d17_5.jpg,455 INR,4.5498123
3463886,Snowflake[A-Z] Zero to Hero Masterclass(Core+SQL+API+Visual),https://www.udemy.com/course/snowflake-zero-to-hero-masterclass/,Kashish Gakkar,https://img-c.udemycdn.com/course/125_H/3463886_d829_2.jpg,455 INR,4.3856916
2271214,Python Programming Beginners Tutorial : Python 3 Programming,https://www.udemy.com/course/a-laymans-guide-to-python/,Ajay Tech,https://img-c.udemycdn.com/course/125_H/2271214_c9ab_2.jpg,455 INR,4.2301483
1703802,HTML5 Ultimate Course,https://www.udemy.com/course/the-complete-html-5-course-from-scratch/,Learn Tech Plus,https://img-c.udemycdn.com/course/125_H/1703802_d613_3.jpg,455 INR,4.2913604
1168848,Learn Ionic 3 From Scratch,https://www.udemy.com/course/learn-ionic-3-from-scratch/,Paul Halliday (BSc Hons),https://img-c.udemycdn.com/course/125_H/1168848_64db_5.jpg,455 INR,4.894001
2557794,GIT and Visual Studio with Azure DevOps Repos for Developers,https://www.udemy.com/course/azure-devops-repos-with-git-and-visual-studio-for-developers/,Patrick Videos,https://img-c.udemycdn.com/course/125_H/2557794_ad29_6.jpg,468 INR,4.5349402
18237,Java Swing (GUI) Programming: From Beginner to Expert,https://www.udemy.com/course/java-swing-complete/,John Purcell,https://img-c.udemycdn.com/course/125_H/18237_c39e_10.jpg,455 INR,4.31037
1731874,Practical Web Design & Development: 7 Courses in 1,https://www.udemy.com/course/learn-web-design-html-css-adobe-photoshop/,Creative Online School,https://img-c.udemycdn.com/course/125_H/1731874_47a5_2.jpg,455 INR,4.452068
1518026,Javascript Tutorial and Projects Course,https://www.udemy.com/course/javascript-tutorial-for-beginners-w/,John Smilga,https://img-b.udemycdn.com/course/125_H/1518026_77fb_4.jpg?secure=rvHeqzK-ho6-9vKFCGcRcg%3D%3D%2C1636831942,455 INR,4.751792
2432816,Python for Statistical Analysis,https://www.udemy.com/course/python-for-statistical-analysis/,Samuel Hinton and Kirill Eremenko and Ligency | Team,https://img-c.udemycdn.com/course/125_H/2432816_9cf0.jpg,455 INR,4.5577445
3030132,JavaScript Web Projects: 20 Projects to Build Your Portfolio,https://www.udemy.com/course/javascript-web-projects-to-build-your-portfolio-resume/,Andrei Neagoie and Jacinto Wong and Zero To Mastery,https://img-c.udemycdn.com/course/125_H/3030132_afb3_2.jpg,455 INR,4.7667794
1641478,Computer Graphics with Modern OpenGL and C++,https://www.udemy.com/course/graphics-with-modern-opengl/,Ben Cook,https://img-c.udemycdn.com/course/125_H/1641478_83a6.jpg,455 INR,4.557579
1193034,Build Your Own First Person Shooter / Survival Game in Unity,https://www.udemy.com/course/build-your-own-first-person-shooter-survival-game-in-unity/,Game Institute Inc.,https://img-b.udemycdn.com/course/125_H/1193034_92c2_3.jpg?secure=CGmxUCewR2Mrs5m5q9R6Gw%3D%3D%2C1636843953,455 INR,4.5297093
2035334,Web Components & Stencil.js - Build Custom HTML Elements,https://www.udemy.com/course/web-components-stenciljs-build-custom-html-elements/,Academind by Maximilian Schwarzmüller and Maximilian Schwarzmüller,https://img-c.udemycdn.com/course/125_H/2035334_2c0b.jpg,455 INR,4.6645036
2002954,Learn Java Programming Crash Course,https://www.udemy.com/course/learn-java-programming-crash-course/,Tim Buchalka and Goran Lochert and Tim Buchalka's Learn Programming Academy,https://img-c.udemycdn.com/course/125_H/2002954_08e3.jpg,455 INR,4.5851693
1721218,"Mastering AWS Glue, QuickSight, Athena & Redshift Spectrum",https://www.udemy.com/course/aws-serverless-glue-redshift-spectrum-athena-quicksight-training/,Siddharth Mehta,https://img-c.udemycdn.com/course/125_H/1721218_faf7.jpg,455 INR,4.333024
866696,REST WCF Service in ASP.NET,https://www.udemy.com/course/rest-wcf-service-in-aspnet/,Patrick God,https://img-b.udemycdn.com/course/125_H/866696_72b2_5.jpg?secure=nrNBkHn7FoHdrfpyTIQN2Q%3D%3D%2C1636860793,455 INR,4.728473
1338454,The Complete ARKit Course - Build 11 Augmented Reality Apps,https://www.udemy.com/course/ios-augmented-reality-the-complete-course-on-arkit/,Codestars by Rob Percival and Rayan Slim and Rob Percival and Jad Slim,https://img-c.udemycdn.com/course/125_H/1338454_5b5b_9.jpg,656 INR,4.6940193
1277804,"Python for Network Engineers: Netmiko, NAPALM, pyntc, Telnet",https://www.udemy.com/course/python-for-network-engineers-netmiko-napalm-pyntc-telnet-ssh-automate/,David Bombal and Experts with David Bombal,https://img-c.udemycdn.com/course/125_H/1277804_8618_4.jpg,455 INR,4.7992477
3105814,Python-Introduction to Data Science and Machine learning A-Z,https://www.udemy.com/course/python-introduction-to-data-science-and-machine-learning-a-z/,Yassin Marco,https://img-b.udemycdn.com/course/125_H/3105814_7810.jpg?secure=y-K7GnZPAodb4v9obs3C1w%3D%3D%2C1636830846,455 INR,4.0281534
863338,Robot Framework Test Automation - Level 2,https://www.udemy.com/course/robot-framework-2/,Bryan Lamb,https://img-c.udemycdn.com/course/125_H/863338_734e_5.jpg,455 INR,4.502448
1423870,Data Science Career Guide - Interview Preparation,https://www.udemy.com/course/data-science-career-guide-interview-preparation/,Jose Portilla,https://img-b.udemycdn.com/course/125_H/1423870_fcd5.jpg?secure=KxmNG5hEf6tz6h9THKmbuQ%3D%3D%2C1636859966,455 INR,4.5694137
1420956,Deep Learning with TensorFlow 2.0 [2021],https://www.udemy.com/course/machine-learning-with-tensorflow-for-business-intelligence/,365 Careers and 365 Careers Team,https://img-c.udemycdn.com/course/125_H/1420956_f8d8_4.jpg,455 INR,4.6962442
2043700,Apache Maven: Beginner to Guru,https://www.udemy.com/course/apache-maven-beginner-to-guru/,John Thompson,https://img-c.udemycdn.com/course/125_H/2043700_8671_3.jpg,455 INR,4.5384035
3501832,Mathematical Foundations of Machine Learning,https://www.udemy.com/course/machine-learning-data-science-foundations-masterclass/,Dr Jon Krohn and Ligency | Team,https://img-c.udemycdn.com/course/125_H/3501832_8dbc_3.jpg,455 INR,4.5347314
2010926,Game Development/Art - Create a 2D Action Game with Unity/C#,https://www.udemy.com/course/creating-a-cool-2d-action-game-in-unity/,Noa Calice (aka Blackthornprod),https://img-c.udemycdn.com/course/125_H/2010926_faff_3.jpg,455 INR,4.6139297
1247516,The Complete Database Design & Modeling Beginners Tutorial,https://www.udemy.com/course/the-complete-database-modeling-and-design-beginners-tutorial/,Rares Ilea,https://img-c.udemycdn.com/course/125_H/1247516_568d_9.jpg,455 INR,4.3572564
1064104,"Laravel 2019, the complete guide with real world projects",https://www.udemy.com/course/best-laravel/,Kati Frantz,https://img-c.udemycdn.com/course/125_H/1064104_d365_3.jpg,455 INR,4.4097123
802794,Java Basics: Learn to Code the Right Way,https://www.udemy.com/course/learn-java-programming/,Grant Klimaytys,https://img-c.udemycdn.com/course/125_H/802794_7b88_2.jpg,455 INR,3.652172
1026214,Learn C++ by Creating,https://www.udemy.com/course/learn-to-program-cpp/,Andrew Volk,https://img-c.udemycdn.com/course/125_H/1026214_08f3_4.jpg,455 INR,4.123487
1775858,Advanced Scala and Functional Programming | Rock the JVM,https://www.udemy.com/course/advanced-scala/,Daniel Ciocîrlan,https://img-c.udemycdn.com/course/125_H/1775858_9e8a.jpg,455 INR,4.7322283
1741584,Learn C++ for Game Development,https://www.udemy.com/course/learn-cpp-for-ue4-unit-1/,Stephen Ulibarri,https://img-c.udemycdn.com/course/125_H/1741584_7782_2.jpg,455 INR,4.7228384
3749464,React and Typescript: Build a Portfolio Project,https://www.udemy.com/course/react-and-typescript-build-a-portfolio-project/,Stephen Grider,https://img-c.udemycdn.com/course/125_H/3749464_eaea.jpg,455 INR,4.6935954
1726410,Building Recommender Systems with Machine Learning and AI,https://www.udemy.com/course/building-recommender-systems-with-machine-learning-and-ai/,Sundog Education by Frank Kane and Frank Kane and Sundog Education Team,https://img-c.udemycdn.com/course/125_H/1726410_7b86.jpg,455 INR,4.6341686
3033196,The Complete ReactJs Course - Basics to Advanced (2021),https://www.udemy.com/course/react-js-basics-to-advanced/,EdYoda Digital University and Qaifi Khan and Mavludin Abdulkadirov,https://img-b.udemycdn.com/course/125_H/3033196_e7f4_3.jpg?secure=adJzHNkn8v_OypBTZQV5hw%3D%3D%2C1636862553,455 INR,4.224132
